1.7451205558017655	2.6376198207759756	0.6616270252656651
1.7370948794244552	2.768722595021613	0.627399394416722
1.7310825695909067	2.589052962558293	0.6686161289958281
1.7225367237647837	2.613030675000914	0.659210295632745
1.7319441598203926	2.733926319160754	0.6335006717928139
1.7201025469720463	2.742385589909591	0.6272285535998435
1.7519097938144643	2.698616641797728	0.6491880938847989
1.7322863606847343	2.6772664492960314	0.647035471998025
1.732207464596403	2.6338454159549776	0.6576724108800215
1.7265272029332024	2.7396260949799416	0.6302054160225989
1.7273271731567437	2.7297327829901374	0.6327825140688815
1.724702764136269	2.6317234305279187	0.655351069238418
1.724562470192987	2.7497406965415503	0.6271727630034469
1.7190222237992163	2.690187266763019	0.6389972345187843
1.738243129785726	2.640478215560592	0.6583061808812101
1.7434432915965956	2.7392712861140462	0.6364624418306006
